12:22:04(086) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
12:22:04(086) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
12:22:04(086) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
12:22:04(086) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
12:22:04(086) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
12:22:04(096) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
12:57:57(361) , [EZNET:EVENT]  =========================================================
12:57:57(361) , [EZNET:EVENT]  
12:57:57(383) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
12:57:57(383) , [EZNET:EVENT]  
12:57:57(383) , [EZNET:EVENT]  =========================================================
12:57:57(383) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
12:57:57(383) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
12:57:57(403) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
12:57:57(403) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
12:57:57(403) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
12:57:57(403) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
12:57:57(403) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
12:57:57(420) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:07:02(604) , [EZNET:EVENT]  =========================================================
13:07:02(604) , [EZNET:EVENT]  
13:07:02(618) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:07:02(618) , [EZNET:EVENT]  
13:07:02(618) , [EZNET:EVENT]  =========================================================
13:07:02(618) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:07:02(618) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:07:02(634) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:07:02(634) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:07:02(634) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:07:02(634) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:07:02(634) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:07:02(648) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:07:34(057) , [EZNET:EVENT]  =========================================================
13:07:34(057) , [EZNET:EVENT]  
13:07:34(082) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:07:34(082) , [EZNET:EVENT]  
13:07:34(082) , [EZNET:EVENT]  =========================================================
13:07:34(082) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:07:34(082) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:07:34(090) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:07:34(090) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:07:34(090) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:07:34(090) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:07:34(090) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:07:34(113) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:15:27(452) , [EZNET:EVENT]  =========================================================
13:15:27(453) , [EZNET:EVENT]  
13:15:27(471) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:15:27(471) , [EZNET:EVENT]  
13:15:27(471) , [EZNET:EVENT]  =========================================================
13:15:27(471) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:15:27(471) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:15:27(487) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:15:27(487) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:15:27(487) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:15:27(487) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:15:27(487) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:15:27(506) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:16:37(803) , [EZNET:EVENT]  =========================================================
13:16:37(803) , [EZNET:EVENT]  
13:16:37(815) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:16:37(815) , [EZNET:EVENT]  
13:16:37(815) , [EZNET:EVENT]  =========================================================
13:16:37(815) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:16:37(815) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:16:37(832) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:16:37(832) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:16:37(832) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:16:37(832) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:16:37(832) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:16:37(850) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:22:12(593) , [EZNET:EVENT]  =========================================================
13:22:12(593) , [EZNET:EVENT]  
13:22:12(607) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:22:12(607) , [EZNET:EVENT]  
13:22:12(607) , [EZNET:EVENT]  =========================================================
13:22:12(607) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:22:12(607) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:22:12(612) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:22:12(612) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:22:12(612) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:22:12(612) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:22:12(612) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:22:12(630) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:29:01(882) , [EZNET:EVENT]  =========================================================
13:29:01(882) , [EZNET:EVENT]  
13:29:01(894) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:29:01(894) , [EZNET:EVENT]  
13:29:01(894) , [EZNET:EVENT]  =========================================================
13:29:01(894) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:29:01(894) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:29:01(910) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:29:01(910) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:29:01(910) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:29:01(910) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:29:01(910) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:29:01(929) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:35:15(753) , [EZNET:EVENT]  =========================================================
13:35:15(753) , [EZNET:EVENT]  
13:35:15(770) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:35:15(770) , [EZNET:EVENT]  
13:35:15(770) , [EZNET:EVENT]  =========================================================
13:35:15(770) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:35:15(770) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:35:15(787) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:35:15(787) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:35:15(787) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:35:15(787) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:35:15(787) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:35:15(807) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:41:07(434) , [EZNET:EVENT]  =========================================================
13:41:07(434) , [EZNET:EVENT]  
13:41:07(454) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:41:07(454) , [EZNET:EVENT]  
13:41:07(454) , [EZNET:EVENT]  =========================================================
13:41:07(454) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:41:07(454) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:41:07(464) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:41:07(464) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:41:07(464) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:41:07(464) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:41:07(464) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:41:07(483) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:41:35(846) , [EZNET:EVENT]  =========================================================
13:41:35(846) , [EZNET:EVENT]  
13:41:35(862) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:41:35(862) , [EZNET:EVENT]  
13:41:35(862) , [EZNET:EVENT]  =========================================================
13:41:35(862) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:41:35(862) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:41:35(869) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:41:35(869) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:41:35(869) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:41:35(869) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:41:35(869) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:41:35(885) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:44:55(566) , [EZNET:EVENT]  =========================================================
13:44:55(567) , [EZNET:EVENT]  
13:44:55(589) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:44:55(589) , [EZNET:EVENT]  
13:44:55(589) , [EZNET:EVENT]  =========================================================
13:44:55(589) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:44:55(589) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:44:55(601) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:44:55(601) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:44:55(601) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:44:55(601) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:44:55(601) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:44:55(620) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:45:28(572) , [EZNET:EVENT]  =========================================================
13:45:28(572) , [EZNET:EVENT]  
13:45:28(595) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:45:28(595) , [EZNET:EVENT]  
13:45:28(595) , [EZNET:EVENT]  =========================================================
13:45:28(595) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:45:28(595) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:45:28(617) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:45:28(617) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:45:28(617) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:45:28(617) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:45:28(617) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:45:28(648) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:46:15(202) , [EZNET:EVENT]  =========================================================
13:46:15(202) , [EZNET:EVENT]  
13:46:15(218) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:46:15(218) , [EZNET:EVENT]  
13:46:15(218) , [EZNET:EVENT]  =========================================================
13:46:15(218) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:46:15(218) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:46:15(230) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:46:15(230) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:46:15(230) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:46:15(230) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:46:15(230) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:46:15(246) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
13:52:41(463) , [EZNET:EVENT]  =========================================================
13:52:41(463) , [EZNET:EVENT]  
13:52:41(488) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
13:52:41(488) , [EZNET:EVENT]  
13:52:41(488) , [EZNET:EVENT]  =========================================================
13:52:41(488) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
13:52:41(488) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
13:52:41(507) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
13:52:41(507) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
13:52:41(507) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:52:41(507) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
13:52:41(507) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
13:52:41(512) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:26:10(150) , [EZNET:EVENT]  =========================================================
14:26:10(150) , [EZNET:EVENT]  
14:26:10(167) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:26:10(167) , [EZNET:EVENT]  
14:26:10(167) , [EZNET:EVENT]  =========================================================
14:26:10(167) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:26:10(167) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:26:10(181) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:26:10(181) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:26:10(181) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:26:10(181) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:26:10(181) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:26:10(203) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:30:08(956) , [EZNET:EVENT]  =========================================================
14:30:08(956) , [EZNET:EVENT]  
14:30:08(968) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:30:08(968) , [EZNET:EVENT]  
14:30:08(968) , [EZNET:EVENT]  =========================================================
14:30:08(968) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:30:08(968) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:30:08(972) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:30:08(972) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:30:08(972) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:30:08(972) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:30:08(972) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:30:08(990) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:33:16(429) , [EZNET:EVENT]  =========================================================
14:33:16(429) , [EZNET:EVENT]  
14:33:16(444) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:33:16(444) , [EZNET:EVENT]  
14:33:16(444) , [EZNET:EVENT]  =========================================================
14:33:16(444) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:33:16(444) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:33:16(450) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:33:16(450) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
